prompt_id,prompt_text,predicted_pc1,predicted_pc2,predicted_pc3,target_cell_id,prompt_family,intended_axis_notes,safety_adjacent,manual_holdout,neutral_control,explicit_role_name_flag,artifact_similarity,safety_flag,source_battery
npb_exp_051,"Write a natural reply for this scenario: a person is trying to make sense of a conflict while still inside the emotional aftermath. It needs to give a practical response while preserving uncertainty, repair trust while keeping accountability visible, and keep the response grounded in the social consequences happening right now. Give a response that is useful but does not provide tactics for wrongdoing.",-0.6408747798279149,4.780679690841319,0.44753924345895957,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.07849239578290962,False,supplemental_adaptive_expansion
npb_exp_052,"Write a natural reply for this scenario: someone has to respond immediately after being embarrassed in a shared workspace. It needs to make the next step usable without pretending the answer is final, coordinate a calmer next step, and show what to say when composure is incomplete. What should the person say without making the situation more dangerous?",-8.260383114029256,-3.0341891529138127,1.2619658768614217,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.06803201203755212,False,supplemental_adaptive_expansion
npb_exp_053,"Someone asks for help in this situation: a colleague asks for help naming a problem everyone is tiptoeing around. Respond in a way that can reflect the confusion, embarrassment, and urgency without pretending to be above them, repair trust while keeping accountability visible, and offer a response that can adapt if the situation shifts. Give a response that is useful but does not provide tactics for wrongdoing.",1.258496242493321,-3.5938469220332987,1.105108185839283,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.0854696226559646,False,supplemental_adaptive_expansion
npb_exp_054,"Write a natural reply for this scenario: a decision must be made while the available facts are incomplete and socially charged. It needs to balance a concrete next move with interpretive caution, repair trust while keeping accountability visible, and answer from inside the immediate pressure rather than from detached hindsight. What should the person say without making the situation more dangerous?",3.2155185660850405,-2.3807596491942595,-4.061723447014544,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.05374723011499036,False,supplemental_adaptive_expansion
npb_exp_055,"Someone asks for help in this situation: a meeting has become performative and nobody is naming the constraint. Respond in a way that can answer from inside the immediate pressure rather than from detached hindsight, repair trust while keeping accountability visible, and give a practical response while preserving uncertainty. Write the answer they should receive.",4.996901234991653,-3.729750236459843,-1.4296736898446696,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.07543757208003837,False,supplemental_adaptive_expansion
npb_exp_056,"Write a natural reply for this scenario: a person is trying to make sense of a conflict while still inside the emotional aftermath. It needs to balance a concrete next move with interpretive caution, repair trust while keeping accountability visible, and answer from inside the immediate pressure rather than from detached hindsight. Draft the response.",-1.3281890838734158,6.993105231548821,-6.501027189642207,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.05823974422169447,False,supplemental_adaptive_expansion
npb_exp_057,"Write a natural reply for this scenario: a colleague asks for help naming a problem everyone is tiptoeing around. It needs to give a practical response while preserving uncertainty, coordinate a calmer next step, and show what to say when composure is incomplete. How should this be handled in a few paragraphs?",4.672377785873073,-4.861731591648264,-3.9555121075006854,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.07346021772846119,False,supplemental_adaptive_expansion
npb_exp_058,"A meeting has become performative and nobody is naming the constraint. Give a response that stays safe and non-operational, but still manages to repair trust while keeping accountability visible; it should also reflect the confusion, embarrassment, and urgency without pretending to be above them and balance a concrete next move with interpretive caution. Write the answer they should receive.",2.385089378301102,0.6796567134979821,-0.19526408841891119,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.061814574581812,False,supplemental_adaptive_expansion
npb_exp_059,"A person is trying to make sense of a conflict while still inside the emotional aftermath. Give a response that stays safe and non-operational, but still manages to repair trust while keeping accountability visible; it should also avoid long-range synthesis and stay in the immediate interpersonal pressure and make the next step usable without pretending the answer is final. Write the answer they should receive.",-3.20092849062227,5.102288552879523,0.11103760433840026,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.052994734929520566,False,supplemental_adaptive_expansion
npb_exp_060,"A meeting has become performative and nobody is naming the constraint. Give a response that stays safe and non-operational, but still manages to coordinate a calmer next step; it should also stay close to the reactive moment while avoiding reckless advice and balance a concrete next move with interpretive caution. What should be said next?",4.51251228494391,-2.365089882560609,-4.343766793693194,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.0702930200083786,False,supplemental_adaptive_expansion
