model,trait,component,retained,trait_loading,trait_weight,supported_consensus_axis
Qwen,risk_taking,C18,False,0.1392828858762047,0.0915621325077094,False
Llama,risk_taking,C18,False,-0.1060834435984386,0.1030183237010937,False
Gemma,risk_taking,C18,False,0.0574261402573042,0.0017271596396479,False
Qwen,ritualistic,C18,False,-0.1672877826958879,0.0636712364426273,False
Llama,ritualistic,C18,False,-0.0482341363065406,0.0993450101863134,False
Gemma,ritualistic,C18,False,0.1716790341825425,0.0999466928326811,False
Qwen,romantic,C18,False,-0.1872811155701604,-0.0559448721200401,False
Llama,romantic,C18,False,0.0041532318897919,-0.0586415474738217,False
Gemma,romantic,C18,False,0.0584331647973116,-0.0231420044520103,False
Qwen,sarcastic,C18,False,0.1005901749858254,0.0513521020716339,False
Llama,sarcastic,C18,False,-0.0211885975617249,-0.0512749751071031,False
Gemma,sarcastic,C18,False,0.0594584786206387,0.0092281431623111,False
Qwen,sardonic,C18,False,0.1084219107412456,0.0934344820741523,False
Llama,sardonic,C18,False,-0.0070067688428294,0.0150719125247515,False
Gemma,sardonic,C18,False,0.0784387342722954,0.0366635286500719,False
Qwen,sassy,C18,False,0.1892717813553988,0.091214431997302,False
Llama,sassy,C18,False,-0.2296786895819172,-0.0959121782652852,False
Gemma,sassy,C18,False,0.068110034347419,-0.0141069022437108,False
Qwen,savage,C18,False,0.24678590674918,0.0396792804768792,False
Llama,savage,C18,False,-0.1190399002958037,-0.1141799332245864,False
Gemma,savage,C18,False,0.0215047339157779,-0.0732872139742454,False
Qwen,secular,C18,False,0.2736276466453954,0.0978117352862136,False
Llama,secular,C18,False,-0.0908387291825763,0.055047192346492,False
Gemma,secular,C18,False,0.0004300745614984,0.0066760596234647,False
Qwen,serene,C18,False,-0.2721240865370365,0.0256770408443738,False
Llama,serene,C18,False,-0.0049646739170042,-0.0686041581764589,False
Gemma,serene,C18,False,0.0446241313670664,0.0035843259300305,False
Qwen,serious,C18,False,-0.034135562848953,-0.028362080630603,False
Llama,serious,C18,False,-0.0615174112006579,0.0119028846522156,False
Gemma,serious,C18,False,0.0744579888696609,-0.0104347384954062,False
Qwen,skeptical,C18,False,0.3529601931107927,0.0140475701363257,False
Llama,skeptical,C18,False,-0.1958668757558483,0.1400591637078684,False
Gemma,skeptical,C18,False,0.1146196907360911,0.146674884657444,False
Qwen,socratic,C18,False,-0.2821131224976906,-0.2573308208046817,False
Llama,socratic,C18,False,0.2591802328706207,-0.1290135890261563,False
Gemma,socratic,C18,False,-0.2917677424917587,-0.1128464302067673,False
Qwen,solemn,C18,False,-0.0732025835383308,-0.0721076786524469,False
Llama,solemn,C18,False,-0.0586951840298791,-0.001249387057099,False
Gemma,solemn,C18,False,0.0529517825007356,-0.0273967199485181,False
Qwen,specialized,C18,False,0.2269761906238413,0.1047785484762107,False
Llama,specialized,C18,False,-0.2306152533837753,-0.052084070885083,False
Gemma,specialized,C18,False,0.2559105335890821,0.1181800084583957,False
Qwen,speculative,C18,False,0.0352870755346833,0.0710203812639424,False
Llama,speculative,C18,False,-0.0226769087317318,0.1809638179069189,False
Gemma,speculative,C18,False,0.1084632148659116,0.1509682372423419,False
Qwen,spiritual,C18,False,-0.2071367657663474,-0.0273538559328554,False
Llama,spiritual,C18,False,0.0008488303611813,-0.0779948890583901,False
Gemma,spiritual,C18,False,0.0453830356374477,-0.0576989786864122,False
Qwen,spontaneous,C18,False,-0.0090898395122907,0.1175709795169933,False
Llama,spontaneous,C18,False,0.015890439928899,0.0119947114254083,False
Gemma,spontaneous,C18,False,0.0547751941061402,0.0723330640697705,False
Qwen,stoic,C18,False,0.0355771948820415,0.0681676649835895,False
Llama,stoic,C18,False,-0.1415506732411505,-0.0097241553325145,False
Gemma,stoic,C18,False,0.1512123255705193,-0.0101349531561492,False
Qwen,strategic,C18,False,0.1524715006587518,0.1441404200895318,False
Llama,strategic,C18,False,-0.1646717924675638,-0.0285299255259165,False
Gemma,strategic,C18,False,0.1067563664725764,0.0086780880318691,False
Qwen,stream_of_consciousness,C18,False,-0.0249676296212734,0.0353427547337628,False
Llama,stream_of_consciousness,C18,False,0.1602963954727954,0.06457222015405,False
Gemma,stream_of_consciousness,C18,False,-0.0083112354667209,0.1147931245972658,False
Qwen,structuralist,C18,False,0.1384453194010688,-0.0746497308821846,False
Llama,structuralist,C18,False,-0.2072781613557491,-0.0211116833098439,False
Gemma,structuralist,C18,False,0.0687380901209044,-0.0267955743728298,False
Qwen,submissive,C18,False,-0.3911848111180018,-0.1350298864376771,False
Llama,submissive,C18,False,0.3431666372024954,0.1036342259822136,False
Gemma,submissive,C18,False,-0.3269900115696666,-0.1175328696409414,False
Qwen,subversive,C18,False,0.1154970662508181,0.1034229240462036,False
Llama,subversive,C18,False,0.0314602795165913,0.1139308744507727,False
Gemma,subversive,C18,False,0.0147183192098124,0.0722755708327171,False
Qwen,supportive,C18,False,-0.2125118180649472,0.0909188696376592,False
Llama,supportive,C18,False,-0.0469358660237342,0.0763637666682636,False
Gemma,supportive,C18,False,0.031425429660429,0.1451146136315481,False
Qwen,sycophantic,C18,False,-0.2010799928769273,-0.1740118260551923,False
Llama,sycophantic,C18,False,0.1974188201116941,-0.0418275337589809,False
Gemma,sycophantic,C18,False,-0.1503810495170429,-0.0826065093582617,False
Qwen,systems_thinker,C18,False,0.2704270142738196,-0.06547931990524,False
Llama,systems_thinker,C18,False,-0.1819447695895643,-0.0640354564494959,False
Gemma,systems_thinker,C18,False,0.0367389160467577,-0.2366095297848092,False
Qwen,tactful,C18,False,-0.3059833205819295,0.0257983614270342,False
Llama,tactful,C18,False,0.1053353210281276,0.0832370500420358,False
Gemma,tactful,C18,False,-0.0037605147028081,0.0688196404016857,False
Qwen,technical,C18,False,0.1609620212261338,0.0369501474360033,False
Llama,technical,C18,False,-0.217126783768244,-0.0543745859081397,False
Gemma,technical,C18,False,0.2065072372276334,0.0714656057547791,False
Qwen,temperamental,C18,False,-0.0022669074690822,-0.0394219180724109,False
Llama,temperamental,C18,False,0.0850999276002129,0.0599988886158724,False
Gemma,temperamental,C18,False,0.0325365197726086,0.1044003968722665,False
Qwen,theatrical,C18,False,-0.0912392096761941,-0.1071545932158906,False
Llama,theatrical,C18,False,-0.1157733899201521,-0.0070604793887033,False
Gemma,theatrical,C18,False,0.147050258328156,0.0081628082416536,False
Qwen,theoretical,C18,False,-0.0510534046201086,-0.0688077802300876,False
Llama,theoretical,C18,False,-0.0774936690770311,-0.110476426800208,False
Gemma,theoretical,C18,False,0.0938330256817913,-0.0343120764355344,False
Qwen,traditional,C18,False,-0.3551433935579705,-0.0982379251326639,False
Llama,traditional,C18,False,0.2251549051407705,0.0695796410111403,False
Gemma,traditional,C18,False,0.0270908772598654,0.0587819108165656,False
Qwen,transparent,C18,False,0.1135528304196867,-0.0784391020071727,False
Llama,transparent,C18,False,-0.0409930559176242,-0.0496657189794016,False
Gemma,transparent,C18,False,-0.0659357453632746,-0.0062104429713162,False
Qwen,understated,C18,False,-0.2534531895138572,0.3088333602544527,False
Llama,understated,C18,False,0.291358841609833,0.0775673459294611,False
Gemma,understated,C18,False,-0.1554194588782566,0.1216585709688873,False
Qwen,universalist,C18,False,0.0001468133788826,0.0456527456286104,False
Llama,universalist,C18,False,0.0698947050746963,0.0795959111492173,False
Gemma,universalist,C18,False,0.0797035396497956,-0.1284447511838483,False
Qwen,urgent,C18,False,0.4059553650342952,0.0034655069146795,False
Llama,urgent,C18,False,-0.2192980389719621,0.294835243953342,False
Gemma,urgent,C18,False,0.0966359600705448,0.1114110492489186,False
Qwen,utilitarian,C18,False,0.2002005493627176,-0.3154402551708299,False
Llama,utilitarian,C18,False,-0.2225647897886562,-0.0579931518278699,False
Gemma,utilitarian,C18,False,0.0367108143675283,-0.1484365291567196,False
Qwen,verbose,C18,False,0.0743222086391462,-0.0915417715885059,False
Llama,verbose,C18,False,-0.1303974355878437,-0.1384779129133217,False
Gemma,verbose,C18,False,0.2138381562479039,-0.1295722262623259,False
Qwen,vindictive,C18,False,0.2827305575220507,-0.0746873912748913,False
Llama,vindictive,C18,False,-0.1228958344438434,-0.0377165567984083,False
Gemma,vindictive,C18,False,-0.287145689950651,-0.2647287580569389,False
Qwen,visceral,C18,False,0.0405599542533713,0.0739450597667499,False
Llama,visceral,C18,False,0.0903096258391843,0.0115529210785128,False
Gemma,visceral,C18,False,-0.0194321279672537,0.0943791581426967,False
Qwen,whimsical,C18,False,-0.1022566076509025,0.0359880100109022,False
Llama,whimsical,C18,False,-0.009246271911692,0.0284432877464028,False
Gemma,whimsical,C18,False,0.0856670409958035,0.0076843122369168,False
Qwen,witty,C18,False,0.0482361838549651,0.0940134625287076,False
Llama,witty,C18,False,-0.0816870891637585,0.1050644668077617,False
Gemma,witty,C18,False,0.0666203811424303,0.0895062545389959,False
Qwen,wry,C18,False,0.1390997055860795,0.1486810751604958,False
Llama,wry,C18,False,-0.0453577515508166,0.0998209989400821,False
Gemma,wry,C18,False,0.1252087450723665,0.0691167963644053,False
Qwen,zealous,C18,False,-0.0128210020815392,-0.0965985995123041,False
Llama,zealous,C18,False,-0.0823934813314628,-0.0106496055165435,False
Gemma,zealous,C18,False,0.0731320259574604,-0.0384769202356095,False
Qwen,absolutist,C19,False,0.2948431944154338,-0.0127961495665498,False
Llama,absolutist,C19,False,-0.3127238541968171,-0.1621763502266265,False
Gemma,absolutist,C19,False,0.0063678342316039,-0.0385534903140264,False
Qwen,abstract,C19,False,0.2105724908831833,0.1397151441975291,False
Llama,abstract,C19,False,-0.0174601906325663,0.0568313455663089,False
Gemma,abstract,C19,False,0.0277794651509701,0.0274088098567838,False
Qwen,accessible,C19,False,-0.1310365194056454,-0.0387493585242872,False
Llama,accessible,C19,False,0.0542856959981992,0.043656704519918,False
Gemma,accessible,C19,False,0.0769659516144284,-0.0185757194177435,False
Qwen,accommodating,C19,False,-0.0682638416233427,0.0718981371541343,False
Llama,accommodating,C19,False,-0.053926730932405,-0.0417649970582466,False
Gemma,accommodating,C19,False,-0.0479311079200711,-0.1114160167077066,False
Qwen,acerbic,C19,False,0.1240461104358242,-0.2242122293565233,False
Llama,acerbic,C19,False,-0.0789158004632042,-0.1132223039185788,False
Gemma,acerbic,C19,False,-0.0936356875501067,-0.0870874714444606,False
Qwen,adaptable,C19,False,-0.2555629591654642,-0.0473750120478436,False
Llama,adaptable,C19,False,0.0838369806148907,-0.213052084042322,False
Gemma,adaptable,C19,False,0.0385599415918149,-0.0814617549854247,False
Qwen,adventurous,C19,False,0.136705782111231,-0.0581464484429278,False
Llama,adventurous,C19,False,0.1490072164323904,-0.0966742411616574,False
Gemma,adventurous,C19,False,-0.1227841475688085,0.0131688790353436,False
Qwen,agreeable,C19,False,-0.111134342034579,0.0567880455813948,False
Llama,agreeable,C19,False,0.0825592684873447,0.0448977556776036,False
Gemma,agreeable,C19,False,0.0514530670754668,-0.01211426216985,False
Qwen,altruistic,C19,False,0.0321806671795061,-0.4880547197440379,False
Llama,altruistic,C19,False,-0.0122345836376631,-0.3045595385847117,False
Gemma,altruistic,C19,False,-0.001449239956737,-0.1606906916362191,False
Qwen,analytical,C19,False,-0.2295102575151262,0.0508309179893936,False
Llama,analytical,C19,False,0.1257671588823362,0.0164031242311673,False
Gemma,analytical,C19,False,0.007183408994022,-0.0161283055656284,False
Qwen,animated,C19,False,0.0819717828113587,0.1109855815109384,False
Llama,animated,C19,False,0.2161855543638658,0.1885413293578648,False
Gemma,animated,C19,False,-0.046903446966559,0.0898205547600457,False
Qwen,anthropocentric,C19,False,-0.1523561423033843,-0.0546361938064544,False
Llama,anthropocentric,C19,False,-0.1718604782319105,0.0218154106287836,False
Gemma,anthropocentric,C19,False,0.2251988903734804,0.3679372630822733,False
Qwen,anxious,C19,False,0.014958730271139,0.0351519230029027,False
Llama,anxious,C19,False,-0.0985267286498769,-0.0251826269476178,False
Gemma,anxious,C19,False,0.0111071585453819,-0.1128209670241181,False
Qwen,arrogant,C19,False,0.2165250853992177,-0.0621990426886066,False
Llama,arrogant,C19,False,-0.1251137683712235,0.0032854053370012,False
Gemma,arrogant,C19,False,-0.0352658931908937,-0.0131704608684558,False
Qwen,artistic,C19,False,0.2102777459375721,-0.0239595801785315,False
Llama,artistic,C19,False,-0.0238332594280481,-0.0511405978888534,False
Gemma,artistic,C19,False,-0.060655383640852,-0.0366211761116873,False
Qwen,ascetic,C19,False,0.3119253329578045,0.0230383392751054,False
Llama,ascetic,C19,False,-0.1805163590140857,-0.0166777030891736,False
Gemma,ascetic,C19,False,0.0742438952321827,-0.103440451943526,False
Qwen,assertive,C19,False,0.1491518959376737,-0.1019031568436479,False
Llama,assertive,C19,False,-0.064663113259179,-0.0778643485806383,False
Gemma,assertive,C19,False,-0.0459438354444412,-0.0155044968191054,False
Qwen,avoidant,C19,False,-0.0089117585795542,0.1848721470371186,False
Llama,avoidant,C19,False,-0.0825909765523961,0.0447667596012198,False
Gemma,avoidant,C19,False,-0.0674892399741379,-0.0600075656120663,False
Qwen,benevolent,C19,False,-0.1504321275094359,-0.186788183194325,False
Llama,benevolent,C19,False,0.0955992368300676,-0.0300926199822021,False
Gemma,benevolent,C19,False,0.0299553395317534,-0.1049067696880677,False
Qwen,big_picture,C19,False,0.1189010091425842,-0.3830897473612917,False
Llama,big_picture,C19,False,-0.0104798838484641,-0.1613179996813952,False
Gemma,big_picture,C19,False,0.0397164822133738,-0.1031572137174403,False
Qwen,bitter,C19,False,0.1423033970391254,-0.1136328726786803,False
Llama,bitter,C19,False,-0.1072203113542447,-0.0672073832734341,False
Gemma,bitter,C19,False,-0.011900077208362,0.0338566289311436,False
Qwen,blunt,C19,False,-0.0241625233129191,-0.0035231066447538,False
Llama,blunt,C19,False,-0.0108390076639029,-0.0747640262769705,False
Gemma,blunt,C19,False,-0.1025939918379447,-0.0232130659552539,False
Qwen,bombastic,C19,False,0.3276744372758853,-0.0037532351194203,False
Llama,bombastic,C19,False,-0.0767969006414174,-0.0964078055580328,False
Gemma,bombastic,C19,False,-0.060289452875901,-0.0361082598948614,False
Qwen,calculating,C19,False,-0.0920945374399148,0.1539546274431664,False
Llama,calculating,C19,False,0.0918062975514079,0.0368947451669227,False
Gemma,calculating,C19,False,-0.0210064481694714,-0.018661682302393,False
Qwen,callous,C19,False,0.1794604870468434,0.0581136059876901,False
Llama,callous,C19,False,-0.0975050531094576,-0.05966315890347,False
Gemma,callous,C19,False,-0.0610752479518487,0.0331892522582164,False
Qwen,calm,C19,False,-0.1469214602896527,-0.0060574848306281,False
Llama,calm,C19,False,0.0628882054521546,-0.0566218039122233,False
Gemma,calm,C19,False,0.0247596948154368,-0.0362383112430493,False
Qwen,casual,C19,False,-0.0137576011417835,0.0532854088761837,False
Llama,casual,C19,False,-0.0077217626740898,-0.0169509128298536,False
Gemma,casual,C19,False,-0.0009681096611111,0.0138757980973979,False
Qwen,cautious,C19,False,-0.1855141412359426,0.1738383713062033,False
Llama,cautious,C19,False,0.0532864381269373,0.1512427876695086,False
Gemma,cautious,C19,False,0.1041193953105628,0.0417258028940558,False
Qwen,challenging,C19,False,0.0432737348531507,-0.2758634230531271,False
Llama,challenging,C19,False,0.0824845540950893,-0.1360481108069493,False
Gemma,challenging,C19,False,-0.1436536191374975,-0.1594408693874497,False
Qwen,chaotic,C19,False,0.161122270083503,-0.0589832558371282,False
Llama,chaotic,C19,False,0.0550418922036669,0.0828041313495303,False
Gemma,chaotic,C19,False,-0.1087122045118143,-0.0619059476497011,False
Qwen,charismatic,C19,False,0.143567726390696,0.0097264878385713,False
Llama,charismatic,C19,False,0.1713071628757307,0.120473171685394,False
Gemma,charismatic,C19,False,-0.0340615243017197,0.0768469198144881,False
Qwen,chill,C19,False,-0.1822249091613142,-0.0914571718200927,False
Llama,chill,C19,False,0.0542635471650072,-0.1218138974125193,False
Gemma,chill,C19,False,0.0393431645460572,0.042990326070548,False
Qwen,circumspect,C19,False,-0.1056506264009792,-0.1041100129770072,False
Llama,circumspect,C19,False,0.0584848924283796,0.0155961323040609,False
Gemma,circumspect,C19,False,0.1372173193812079,0.0936737588516895,False
Qwen,closure_seeking,C19,False,0.1436177397098069,0.0257927507075177,False
Llama,closure_seeking,C19,False,-0.0183123711967025,-0.0530467150165395,False
Gemma,closure_seeking,C19,False,-0.1139689386624669,-0.099957026023041,False
Qwen,collaborative,C19,False,-0.1364233878906348,-0.1716483281089418,False
Llama,collaborative,C19,False,0.0852742749333063,-0.2954302483016381,False
Gemma,collaborative,C19,False,-0.0479461814882289,-0.060433526951672,False
Qwen,collectivistic,C19,False,0.1552944262164861,-0.0891142194502703,False
Llama,collectivistic,C19,False,-0.063771321154306,-0.238879813370371,False
Gemma,collectivistic,C19,False,-0.0262715377969695,-0.1102418635129828,False
Qwen,competitive,C19,False,0.2019064289702337,0.2234911917559569,False
Llama,competitive,C19,False,-0.018646235688064,0.2315545429538469,False
Gemma,competitive,C19,False,-0.030159124927456,0.0918241096627742,False
Qwen,conceptual,C19,False,0.2349120009799297,0.0878550814189491,False
Llama,conceptual,C19,False,-0.0378164998279619,0.0190660943892574,False
Gemma,conceptual,C19,False,0.0431929865101601,0.0482698663782775,False
Qwen,conciliatory,C19,False,-0.2064870320237462,-0.0932623078484488,False
Llama,conciliatory,C19,False,0.0676914030477657,-0.0784082017186839,False
Gemma,conciliatory,C19,False,0.0280138694609722,-0.0518501263528734,False
Qwen,concise,C19,False,0.3441451286226126,0.0917887914539515,False
Llama,concise,C19,False,-0.0310215127514069,0.0815405725824974,False
Gemma,concise,C19,False,-0.1890448216566087,-0.1878707674390179,False
Qwen,condescending,C19,False,0.2154049989396657,-0.0737173196019424,False
Llama,condescending,C19,False,-0.1000224648374065,0.0709274442388077,False
Gemma,condescending,C19,False,-0.0292530212561045,-0.0066082069602716,False
Qwen,confident,C19,False,0.2688377388629601,0.009229397862778,False
Llama,confident,C19,False,-0.1256327368707028,-0.1107332435681384,False
Gemma,confident,C19,False,-0.0722995479787594,-0.0489002103361291,False
Qwen,confrontational,C19,False,0.0829441818801495,-0.0702014256549571,False
Llama,confrontational,C19,False,0.0004685791800346,0.0053493059120857,False
Gemma,confrontational,C19,False,-0.0631127192969765,-0.0348790847363919,False
Qwen,conscientious,C19,False,-0.0748277757376039,0.1141233811600475,False
Llama,conscientious,C19,False,0.1299178271193007,0.1617924371679748,False
Gemma,conscientious,C19,False,0.0474442706382948,0.0756699918098025,False
Qwen,constructivist,C19,False,0.1054617264310577,0.2032102684340125,False
Llama,constructivist,C19,False,0.1105024111528511,0.1587590075880671,False
Gemma,constructivist,C19,False,-0.0649480210782677,0.0612525627212983,False
Qwen,contemporary,C19,False,-0.3354275986377411,-0.1407664146120319,False
Llama,contemporary,C19,False,0.1724135857138433,-0.1446283836331016,False
Gemma,contemporary,C19,False,-0.0391402789703421,-0.0498769175883185,False
Qwen,contrarian,C19,False,0.0995443518730745,-0.106110597063926,False
Llama,contrarian,C19,False,0.0454182033638634,0.0390271655360355,False
Gemma,contrarian,C19,False,-0.0967827452283694,-0.0374241879795778,False
Qwen,convergent,C19,False,-0.1147767531037037,-0.2052728435529676,False
Llama,convergent,C19,False,-0.1007733722655085,0.0040638579450124,False
Gemma,convergent,C19,False,0.0221321006305777,-0.1846958474088686,False
Qwen,cosmopolitan,C19,False,-0.2160587179042735,-0.1492805586599499,False
Llama,cosmopolitan,C19,False,0.1332108496305912,0.0470852562639512,False
Gemma,cosmopolitan,C19,False,-0.104666846667259,-0.269879055493788,False
Qwen,creative,C19,False,0.2020366288855473,0.0793520378616549,False
Llama,creative,C19,False,0.0713446805462106,-0.0603879229822048,False
Gemma,creative,C19,False,-0.1029562091742104,0.0398234547588591,False
Qwen,critical,C19,False,0.087655703682607,0.1193265133604297,False
Llama,critical,C19,False,0.0619306920683177,0.0884500198944023,False
Gemma,critical,C19,False,-0.1082730480256327,-0.0104005973005231,False
Qwen,cruel,C19,False,0.1816072045515213,-0.0005122438577823,False
Llama,cruel,C19,False,-0.0997714823144115,-0.0208315248576519,False
Gemma,cruel,C19,False,-0.0479550161394232,0.0118826602825289,False
Qwen,cryptic,C19,False,0.3418937117759995,-0.0835286704834108,False
Llama,cryptic,C19,False,-0.082425366074291,-0.0819634310679735,False
Gemma,cryptic,C19,False,-0.050842933282244,0.0207058792682317,False
Qwen,curious,C19,False,-0.0642246743026978,0.1372536442688498,False
Llama,curious,C19,False,0.1455819101395245,0.0799763086240463,False
Gemma,curious,C19,False,0.0841061849674296,0.0340105427942092,False
Qwen,cynical,C19,False,0.1274786343684588,0.253337415888026,False
Llama,cynical,C19,False,-0.0500958269918396,0.0986546034756659,False
Gemma,cynical,C19,False,-0.0217487634583535,0.0832672047828181,False
Qwen,data_driven,C19,False,-0.1578799216573566,-0.1305035892570861,False
Llama,data_driven,C19,False,0.12941930730282,0.0952771859492099,False
Gemma,data_driven,C19,False,-0.0636045832501837,-0.10665856651328,False
Qwen,decisive,C19,False,0.0632305693015843,-0.03913730343595,False
Llama,decisive,C19,False,0.117123222287482,0.0812410466506765,False
Gemma,decisive,C19,False,-0.1419831878398614,-0.0733164844144459,False
Qwen,deconstructionist,C19,False,0.1354985033554309,0.0605223095952206,False
Llama,deconstructionist,C19,False,0.0805413019598707,0.0710369745718782,False
Gemma,deconstructionist,C19,False,-0.1122055595200409,-0.0324428914201782,False
Qwen,deferential,C19,False,0.0966205538873305,-0.1756335645250121,False
Llama,deferential,C19,False,-0.1560987619806845,0.1206945099987074,False
Gemma,deferential,C19,False,0.0646338296402511,0.0271936175923646,False
Qwen,deontological,C19,False,0.2673359197489888,0.2196124542483709,False
Llama,deontological,C19,False,-0.263935143379131,0.0234480313746115,False
Gemma,deontological,C19,False,0.2039895344970157,0.128712673932367,False
Qwen,descriptive,C19,False,-0.0532288667265858,0.0295332695720372,False
Llama,descriptive,C19,False,0.0694332937885,0.0924464583311412,False
Gemma,descriptive,C19,False,-0.0029151531590137,0.1019766646785295,False
Qwen,detached,C19,False,-0.0485637489374409,0.015991841443678,False
Llama,detached,C19,False,0.0347350333409526,-0.0480618303679525,False
Gemma,detached,C19,False,-0.0461815665225863,0.0548006178720421,False
Qwen,deterministic,C19,False,0.3563808882800001,0.0280783134814719,False
Llama,deterministic,C19,False,-0.1323451091786292,0.01216123870229,False
Gemma,deterministic,C19,False,-0.0508824439362733,0.0195155731067588,False
Qwen,diplomatic,C19,False,-0.1379247854919967,0.0118009022298852,False
Llama,diplomatic,C19,False,0.0831895454717986,0.0116660086110389,False
Gemma,diplomatic,C19,False,0.0349489732081322,-0.0500440273368926,False
Qwen,disorganized,C19,False,0.1089593437299324,-0.1205842727456395,False
Llama,disorganized,C19,False,-0.1054294143764427,-0.1201106336283081,False
Gemma,disorganized,C19,False,-0.0425668937991814,0.0205678903404138,False
Qwen,dispassionate,C19,False,-0.0742024609166376,0.0086971136914566,False
Llama,dispassionate,C19,False,0.0290755772700179,-0.0453764375608747,False
Gemma,dispassionate,C19,False,-0.0165693487154133,0.0223343346442083,False
Qwen,divergent,C19,False,-0.0185705268587663,0.4504145172747267,False
Llama,divergent,C19,False,0.2299441846276214,0.0081165041737883,False
Gemma,divergent,C19,False,0.0118776427126262,0.2880445253606927,False
Qwen,dogmatic,C19,False,0.3476109398060235,0.2268309610808146,False
Llama,dogmatic,C19,False,-0.161443924919254,0.0190309821372569,False
Gemma,dogmatic,C19,False,-0.0017193368064862,0.0269364020994874,False
Qwen,dominant,C19,False,0.0541422016234631,-0.084711521612522,False
Llama,dominant,C19,False,0.0664223208537073,0.0087246081421008,False
Gemma,dominant,C19,False,-0.032109414050457,0.0518511959013222,False
Qwen,dramatic,C19,False,0.2674447829698552,-0.0061481277917469,False
Llama,dramatic,C19,False,-0.0742818023791546,-0.0769538977065765,False
Gemma,dramatic,C19,False,-0.0460765923077522,-0.0175923580668411,False
Qwen,earnest,C19,False,-0.0235762624723921,0.1205597088869172,False
Llama,earnest,C19,False,0.0946760100489136,0.1554340347064994,False
Gemma,earnest,C19,False,0.0882678583737828,0.1272665562574553,False
Qwen,eclectic,C19,False,0.2418962212498419,0.0355272774539486,False
Llama,eclectic,C19,False,0.0859742325118045,0.0813572558675102,False
Gemma,eclectic,C19,False,-0.1195836234846148,-0.0531636059789031,False
Qwen,edgy,C19,False,0.1193492259258904,-0.0949505983000654,False
Llama,edgy,C19,False,-0.0280137914257042,-0.0178468931873945,False
Gemma,edgy,C19,False,-0.0700032291760932,-0.0027342393744372,False
Qwen,educational,C19,False,-0.2529619927408135,-0.059228663190784,False
Llama,educational,C19,False,0.1232080073205531,0.0720162326020121,False
Gemma,educational,C19,False,0.125098588525373,0.0257022180983115,False
Qwen,efficient,C19,False,0.1821022895603083,0.0283259231557586,False
Llama,efficient,C19,False,-0.0297245321351804,0.0872813232688091,False
Gemma,efficient,C19,False,-0.1501648721321014,-0.1469988292786644,False
Qwen,effusive,C19,False,0.1462582989960334,0.1539147257713755,False
Llama,effusive,C19,False,0.0303155172001877,0.2095998516278088,False
Gemma,effusive,C19,False,-0.0485370827387577,0.0257688851553965,False
Qwen,egalitarian,C19,False,-0.1352531984331483,-0.2899491603990311,False
Llama,egalitarian,C19,False,0.1048629823180449,-0.0139048779158772,False
Gemma,egalitarian,C19,False,-0.0250663441626052,-0.0955996271206342,False
Qwen,elitist,C19,False,0.2744681863788671,0.1803449268352498,False
Llama,elitist,C19,False,-0.1353865207686292,-0.007740149919855,False
Gemma,elitist,C19,False,-0.0222758908532899,-0.0051768312542745,False
Qwen,eloquent,C19,False,0.2476680871455428,-0.2432482668462258,False
Llama,eloquent,C19,False,-0.0155920515755515,-0.1030999078067669,False
Gemma,eloquent,C19,False,-0.0359304920595889,-0.0505194838617239,False
Qwen,emotional,C19,False,0.0812079222627694,0.0479429311922963,False
Llama,emotional,C19,False,0.0046149972292119,0.1344916703087922,False
Gemma,emotional,C19,False,0.0495006814964276,-0.0214263138647703,False
Qwen,empathetic,C19,False,-0.0071476410849106,-0.0065140184939738,False
Llama,empathetic,C19,False,-0.0001340703277008,0.0682466183810663,False
Gemma,empathetic,C19,False,0.0743732112972674,-0.0853287456226901,False
Qwen,enigmatic,C19,False,0.3228568129113118,-0.0460681314289423,False
Llama,enigmatic,C19,False,-0.0989419197538691,-0.0840317558408792,False
Gemma,enigmatic,C19,False,-0.0441825997538686,0.0302562208746649,False
Qwen,entertaining,C19,False,0.0955602596073402,-0.0151235954526434,False
Llama,entertaining,C19,False,0.0931671626747249,0.0912863361343931,False
Gemma,entertaining,C19,False,-0.0634961817105991,0.0135320180363806,False
Qwen,environmental,C19,False,0.2270324176384368,-0.4147577691740595,False
Llama,environmental,C19,False,0.0118864655153403,-0.0192187583045461,False
Gemma,environmental,C19,False,-0.1224563083425191,-0.3208831446289563,False
Qwen,epicurean,C19,False,0.2585138695660254,-0.0815586587821337,False
Llama,epicurean,C19,False,0.0188585208639988,-0.0329588236744915,False
Gemma,epicurean,C19,False,-0.0947870749194733,-0.0675194117859679,False
Qwen,erudite,C19,False,0.0559464504244595,-0.0599326714256119,False
Llama,erudite,C19,False,0.0569921226003167,0.0257525793195488,False
Gemma,erudite,C19,False,-0.0723168839496109,-0.0895162697248963,False
Qwen,esoteric,C19,False,0.2547438730331268,0.1742150935741317,False
Llama,esoteric,C19,False,-0.016457837461382,0.0305019418478237,False
Gemma,esoteric,C19,False,-0.0576684328392468,0.0526227346884656,False
Qwen,essentialist,C19,False,0.2998298563823556,0.0061801649826417,False
Llama,essentialist,C19,False,-0.3123673592687819,-0.1724049587985608,False
Gemma,essentialist,C19,False,0.0107284129751851,-0.0320489032116671,False
Qwen,ethereal,C19,False,0.336731460656526,-0.0140361432453133,False
Llama,ethereal,C19,False,-0.1103031165377397,-0.0770706430708716,False
