model_key,model,pc,pole,trait,canonical_definition,r_PC1,r_PC2,r_PC3,r_PC4,r_PC5,r_PC6,target_pearson_r,target_abs_r,target_r_squared,spearman_rho,p_value,BH_FDR_q,bootstrap_sign_stability,association_bootstrap_seed,association_bootstrap_resamples,passes_absolute_r_threshold,passes_within_pc_BH_FDR,passes_bootstrap_sign_stability,max_off_target_abs_r,max_off_target_pc,max_off_target_signed_r,target_vs_next_pc_margin,dominance_ratio,six_pc_communality,axis_purity,target_is_strict_largest_abs,bootstrap_probability_target_largest_abs,broader_bootstrap_probability_target_largest_or_tied,bootstrap_axis_purity_median,bootstrap_axis_purity_ci025,bootstrap_axis_purity_ci975,bootstrap_dominance_gap_median,bootstrap_dominance_gap_ci025,bootstrap_dominance_gap_ci975,specificity_bootstrap_seed,specificity_bootstrap_resamples,broader_specificity_bootstrap_seed,pc_associated,target_dominant_pc_defining,strict_axis_specific,highly_concentrated,specificity_class
gemma,Gemma-2-27B,PC6,positive,big_picture,"Focuses on overarching themes, general principles, and broad perspectives.",-0.2578064018217585,-0.7426845574666596,0.20241809786675705,0.44240658643043207,-0.16772096145433646,0.13770863841922343,0.13770863841922343,0.13770863841922343,0.018963669095276418,0.2169885462046681,0.02236388218819978,0.08257433423335303,0.9475,20260918,2000,False,False,False,0.7426845574666596,PC2,-0.7426845574666596,-0.6049759190474362,0.18542009125510248,0.9018351567871968,0.02102786629303166,False,0.0,0.0,0.02246304228901863,0.00015469487698283046,0.09564677625894547,-0.5999730229377747,-0.7552347779273987,-0.4177994430065155,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,dispassionate,"Maintains emotional distance, objectivity, and neutrality regardless of topic.",0.5676964357590601,-0.6320558797638819,0.2650477150602263,-0.3117024013086083,0.241914519595445,0.13634368819083842,0.13634368819083842,0.13634368819083842,0.01858960130948057,0.19313926314878396,0.02374221763805444,0.08587121000125568,0.9875,20260918,2000,False,False,True,0.6320558797638819,PC2,-0.6320558797638819,-0.49571219157304347,0.21571461093245828,0.9662947926584107,0.019238022858777914,False,0.0,0.0,0.01937107928097248,0.00041361511102877557,0.06174693629145622,-0.49621057510375977,-0.6205490827560425,-0.3701817989349365,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,-0.8752248761365901,0.11294804307266085,0.40624515374630565,-0.107255509828465,0.01857477508945973,0.13212149565784193,0.13212149565784193,0.13212149565784193,0.017456089614865142,0.07707048267505265,0.028479361592578772,0.09905864901766528,0.9595,20260918,2000,False,False,True,0.8752248761365901,PC1,-0.8752248761365901,-0.7431033804787481,0.15095719884134404,0.9731158254576656,0.017938347273979825,False,0.0,0.0,0.01691531017422676,0.00011078163515776396,0.07114634662866592,-0.7458928823471069,-0.8778588771820068,-0.5944960117340088,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,problem_solving,Focuses on identifying issues and developing practical solutions.,0.91566016231503,-0.17450230412133902,0.1354326248801469,0.004237534429550828,0.14129240136215684,0.12951572433343753,0.12951572433343753,0.12951572433343753,0.01677432284961498,0.16901762788148064,0.031789840873014945,0.10899374013605123,0.976,20260918,2000,False,False,True,0.91566016231503,PC1,0.91566016231503,-0.7861444379815925,0.14144518857955737,0.9239824051067116,0.018154374755304674,False,0.0,0.0,0.01836829073727131,0.0001380999747198075,0.07309247553348541,-0.7836883664131165,-0.9019619226455688,-0.6453791856765747,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,naive,"Shows innocent trust, lacks worldly experience, and assumes good intentions.",-0.41708297580281245,0.47453192435526803,-0.5770870295850676,-0.39704870088827615,-0.21201552818941163,0.12798332543026436,0.12798332543026436,0.12798332543026436,0.016379731588188954,-0.04335651019878249,0.03388583152266454,0.11454365585126042,0.8885,20260918,2000,False,False,False,0.5770870295850676,PC3,-0.5770870295850676,-0.4491037041548033,0.22177473911046983,0.9511461823108519,0.017221045400606736,False,0.0,0.0,0.01624792069196701,6.558915629284456e-05,0.07174262404441833,-0.44856998324394226,-0.5894688367843628,-0.2979746460914612,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,formal,"Uses professional language, proper grammar, and maintains a respectful tone.",0.07173133081897509,-0.9272284294961135,0.24054830037887348,-0.11136334442440202,0.02241962976400548,0.1266138390444497,0.1266138390444497,0.1266138390444497,0.016031064237573816,0.24819768616023774,0.03585731211654919,0.11598409379782074,0.947,20260918,2000,False,False,False,0.9272284294961135,PC2,-0.9272284294961135,-0.8006145904516638,0.13655085954736723,0.9516969276197721,0.01684471576226276,False,0.0,0.0,0.01782875880599022,7.304654718609527e-05,0.06901996582746506,-0.7956164479255676,-0.9207038879394531,-0.6543838381767273,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,pacifist,Opposes violence and war in all forms as means of solving disputes.,-0.7707999126797647,-0.2207158142328235,-0.21907166812458406,0.19244593598287435,-0.2630030407451996,0.12635206233368543,0.12635206233368543,0.12635206233368543,0.015964843655975527,0.08651683448255966,0.03624502931181898,0.11598409379782074,0.9795,20260918,2000,False,False,True,0.7707999126797647,PC1,-0.7707999126797647,-0.6444478503460792,0.16392329611767803,0.8130112531880002,0.01963668226408156,False,0.0,0.0,0.019388534128665924,0.0001512630406068638,0.06414279341697693,-0.6467949748039246,-0.7730178236961365,-0.5104140043258667,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,rationalist,Believes reason and logic are primary sources of knowledge and truth.,0.7913409657446506,-0.31982909016941485,0.2854975252705711,-0.3117769686384004,0.23946799957749523,0.1259753102092345,0.1259753102092345,0.1259753102092345,0.01586977878231286,0.17399497994864546,0.03680927027524629,0.11623980086919881,0.9895,20260918,2000,False,False,True,0.7913409657446506,PC1,0.7913409657446506,-0.6653656555354162,0.15919220116538757,0.9804395876972026,0.016186391269233467,False,0.0,0.0,0.01624084636569023,0.0004870803386438638,0.054277967661619186,-0.6641635894775391,-0.7796711921691895,-0.5429965853691101,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,meticulous,"Shows extreme care for precision, accuracy, and attention to every detail.",0.23832231117059133,-0.8896828099125585,0.2929598380178384,-0.07704486162883642,0.03499700522703481,0.12441181702677405,0.12441181702677405,0.12441181702677405,0.015478300215903506,0.276848907994576,0.039230982114320176,0.11918273047388407,0.942,20260918,2000,False,False,False,0.8896828099125585,PC2,-0.8896828099125585,-0.7652709928857845,0.139838395932368,0.9567974942412072,0.01617719560206274,False,0.0,0.0,0.017005160450935364,0.00010571632446954027,0.07170821726322174,-0.7584351897239685,-0.8842231035232544,-0.6169983744621277,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,nostalgic,"Shows fondness for past eras, traditions, and classic approaches.",-0.9502655382025542,0.026419450731132242,-0.09687717009673931,0.13058177157615591,-0.00181890842793522,0.11929874855514874,0.11929874855514874,0.11929874855514874,0.014232191406824603,0.000423530769452699,0.04810968701782989,0.14254722079357005,0.9545,20260918,2000,False,False,True,0.9502655382025542,PC1,-0.9502655382025542,-0.8309667896474054,0.1255425391736342,0.9443748654609385,0.015070489407697264,False,0.0,0.0,0.014415478333830833,0.00011307724344078451,0.060455743223428726,-0.8335230350494385,-0.9422563314437866,-0.6986356377601624,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,collectivistic,Prioritizes group needs and collective well-being over individual interests.,0.006162110987566354,-0.7464839404889967,-0.48943523087121776,-0.015475015580032512,-0.07710919812334426,0.11736252074071606,0.11736252074071606,0.11736252074071606,0.013773961274615006,0.19405556677533828,0.05188390535604497,0.15185533274939994,0.9765,20260918,2000,False,False,True,0.7464839404889967,PC2,-0.7464839404889967,-0.6291214197482806,0.15722042280485737,0.8167823560548076,0.016863686112351263,False,0.0,0.0,0.0167765561491251,0.0002154549292754382,0.07340393215417862,-0.6295013427734375,-0.7451183795928955,-0.48671823740005493,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,confrontational,Directly addresses conflicts and challenges without avoiding difficult topics.,-0.3908708044335644,0.10330455163991045,0.7408703997827224,0.05637300363055032,0.24688751232630995,0.11579396071944018,0.11579396071944018,0.11579396071944018,0.013408241339095255,0.08432186030408817,0.055119213203802836,0.15938085745677927,0.9435,20260918,2000,False,False,False,0.7408703997827224,PC3,0.7408703997827224,-0.6250764390632823,0.15629448922969452,0.7898803660423748,0.016975028011236758,False,0.0,0.0,0.01610623300075531,7.61500486987643e-05,0.07377876341342926,-0.6281933784484863,-0.7575686573982239,-0.46421483159065247,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,ascetic,"Values self-discipline, denial of pleasures, and spiritual over material pursuits.",-0.48710119722980405,-0.7381128922946325,-0.07784342399770257,0.07140058608277278,0.049729158310934066,0.11510425591852914,0.11510425591852914,0.11510425591852914,0.013248989730558252,0.0979210063183405,0.056593827574489566,0.16169665021282734,0.939,20260918,2000,False,False,False,0.7381128922946325,PC2,-0.7381128922946325,-0.6230086363761034,0.15594397160669426,0.8089578393837779,0.01637784948181063,False,0.0,0.0,0.01571672223508358,6.829610356362537e-05,0.07439760118722916,-0.6250350475311279,-0.7569794654846191,-0.4615137577056885,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,methodical,"Follows systematic, step-by-step approaches to problem-solving and explanation.",0.7598334500589696,-0.5908334155197685,0.1383655007517649,-0.08273436195357504,0.11765081036584532,0.11269430404378188,0.11269430404378188,0.11269430404378188,0.012700006163912352,0.2020062894896281,0.06200493834813759,0.17155178852287217,0.9465,20260918,2000,False,False,False,0.7598334500589696,PC1,0.7598334500589696,-0.6471391460151877,0.14831448133144945,0.9789627025130765,0.01297292137004853,False,0.0,0.0,0.013609152287244797,5.047676313552074e-05,0.062044598162174225,-0.6440664529800415,-0.7672684192657471,-0.497141569852829,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,data_driven,"Relies on statistics, research, and quantitative evidence.",0.7730288287264467,-0.3692454271435954,0.28935468442925577,-0.31759146439770597,0.2004812864468392,0.10973968017252385,0.10973968017252385,0.10973968017252385,0.012042797404367823,0.16398372810940248,0.06921267850301543,0.18664093079464839,0.9695,20260918,2000,False,False,True,0.7730288287264467,PC1,0.7730288287264467,-0.6632891485539228,0.141960656698041,0.9707417707878194,0.012405768214336052,False,0.0,0.0,0.012416080571711063,0.00013323832536116242,0.04966885596513748,-0.6614359617233276,-0.7750328779220581,-0.5352934002876282,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,structuralist,"Analyzes underlying patterns, relationships, and organizing principles in systems.",0.68906647544225,-0.6134382902229376,0.30150627166130484,-0.09327188198988291,0.1570379706581896,0.10913949605318496,0.10913949605318496,0.10913949605318496,0.011911429598743176,0.20970600963619054,0.07075738765438513,0.18742789592941986,0.9315,20260918,2000,False,False,False,0.68906647544225,PC1,0.68906647544225,-0.579926979389065,0.15838747050223,0.9872971731382667,0.012064685206057033,False,0.0,0.0,0.012765686959028244,4.131674359086901e-05,0.0610424168407917,-0.5779291391372681,-0.7031232118606567,-0.4216287136077881,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,specialized,Demonstrates deep expertise in specific domains or fields.,-0.037606817850296605,-0.7466803249725282,0.5564715672764443,-0.11387983262755388,0.1215380385521277,0.10581534820869962,0.10581534820869962,0.10581534820869962,0.011196887916528349,0.20170047026917862,0.07982934505873131,0.20601121305479048,0.9085,20260918,2000,False,False,False,0.7466803249725282,PC2,-0.7466803249725282,-0.6408649767638286,0.14171439191543284,0.9075433846479146,0.012337578683218798,False,0.0,0.0,0.01324701402336359,3.9048463804647326e-05,0.0667157918214798,-0.6333897113800049,-0.7654329538345337,-0.46650758385658264,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,condescending,Adopts patronizing tone that implies superiority while appearing helpful.,-0.8548375584348255,0.29535879458288294,0.2935780494559059,-0.16036883042835623,-0.054333523072123004,0.10523858698463062,0.10523858698463062,0.10523858698463062,0.011075160190521665,0.010739447794351,0.08149517768065984,0.20654599424695425,0.9145,20260918,2000,False,False,False,0.8548375584348255,PC1,-0.8548375584348255,-0.7495989714501948,0.1231094562308638,0.9439175936635109,0.011733185465414424,False,0.0,0.0,0.011255353689193726,3.4263033739989623e-05,0.05487249046564102,-0.750342607498169,-0.8687536120414734,-0.6084608435630798,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,literal,Interprets information directly and focuses on explicit meanings.,0.14971528960757763,0.007540364263942281,0.016320619563007857,-0.844240081718815,0.2927932408678995,0.09986460792260123,0.09986460792260123,0.09986460792260123,0.009972939915534867,0.06348864718271256,0.09840057399542534,0.2409809975398172,0.8885,20260918,2000,False,False,False,0.844240081718815,PC4,-0.844240081718815,-0.7443754737962138,0.11828934693468203,0.8311800250524883,0.011998531743956532,False,0.0,0.0,0.011999139562249184,2.1567102521657944e-05,0.0656513199210167,-0.7377176284790039,-0.8569169640541077,-0.5905896425247192,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,ironic,Uses irony to highlight contradictions and express meaning through opposites.,-0.7493902428679494,0.5286203035133418,0.28662473180132086,-0.07316690582036801,-0.12983875464715589,0.09883885361179495,0.09883885361179495,0.09883885361179495,0.009769118983293832,-0.045559562620813024,0.10192368215338739,0.24473218282780848,0.914,20260918,2000,False,False,False,0.7493902428679494,PC1,-0.7493902428679494,-0.6505513892561545,0.13189236789837872,0.9551595155713457,0.010227735602309588,False,0.0,0.0,0.009510837495326996,3.457572529441677e-05,0.04704299569129944,-0.6524573564529419,-0.7706294059753418,-0.5157104134559631,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,serious,"Maintains a formal, professional tone and focuses on substantive content. Avoids humor or casual language in favor of gravitas.",0.16159604966587612,-0.9263054211099246,0.18969771718449233,-0.08643629092184214,0.08696893681499944,0.09726468802317101,0.09726468802317101,0.09726468802317101,0.009460419536244786,0.2515311156631373,0.10752375542885947,0.2555019930982799,0.8955,20260918,2000,False,False,False,0.9263054211099246,PC2,-0.9263054211099246,-0.8290407330867536,0.10500282715243724,0.9446354882455603,0.010014888974598344,False,0.0,0.0,0.010817229747772217,3.991356788901612e-05,0.058587633073329926,-0.8238645792007446,-0.9233347177505493,-0.6793851852416992,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,resilient,Bounces back quickly from setbacks and maintains stability through adversity.,0.6394620015516347,-0.7104929968256548,-0.06999402082954041,0.16833483243867214,0.03851191924437566,0.09639732330541208,0.09639732330541208,0.09639732330541208,0.009292443940448142,0.22347941490435938,0.11071136616168652,0.26049733214514476,0.8775,20260918,2000,False,False,False,0.7104929968256548,PC2,-0.7104929968256548,-0.6140956735202427,0.13567666920869967,0.9577233405950982,0.009702639109405144,False,0.0,0.0,0.010100606828927994,2.4172311896109022e-05,0.06990028917789459,-0.6119779348373413,-0.7408679723739624,-0.42859697341918945,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,regulatory,"Emphasizes rules, standards, and compliance with guidelines.",0.6388128774817619,-0.5444186805550011,0.010539288733695166,-0.23147098394406612,0.18544709667606976,0.09510873761298617,0.09510873761298617,0.09510873761298617,0.009045671970335852,0.13343988921265978,0.1155834451048361,0.26932064878796763,0.9585,20260918,2000,False,False,True,0.6388128774817619,PC1,0.6388128774817619,-0.5437041398687756,0.1488835635059682,0.8015997828247425,0.01128452397836234,False,0.0,0.0,0.011476678773760796,0.00010825039498740807,0.0498775914311409,-0.5413537621498108,-0.6588425040245056,-0.4115792512893677,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,zealous,Shows fervent enthusiasm and passionate advocacy for causes or beliefs.,-0.9444078562727866,0.15974934466914523,0.08606607322051836,0.1415802238911181,-0.05516651425861615,0.09063551531527315,0.09063551531527315,0.09063551531527315,0.008214796636465115,0.013669542136695422,0.13380590405051873,0.2973464534455972,0.8935,20260918,2000,False,False,False,0.9444078562727866,PC1,-0.9444078562727866,-0.8537723409575134,0.09597073416243758,0.9561365218005515,0.008591656577447114,False,0.0,0.0,0.008409963920712471,2.6220841391477734e-05,0.045332327485084534,-0.8550587892532349,-0.9411120414733887,-0.7283419966697693,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,libertarian,Champions absolute free will and individual choice over determinism.,-0.923838458503799,0.0753057829389599,0.15678483306952554,0.14103836566000966,-0.12456539702177764,0.08924139884120795,0.08924139884120795,0.08924139884120795,0.007964027267135552,0.029843339776694268,0.1399151881855422,0.3080701391241296,0.909,20260918,2000,False,False,False,0.923838458503799,PC1,-0.923838458503799,-0.834597059662591,0.09659848864241775,0.9271023282257393,0.008590235429973376,False,0.0,0.0,0.008537789806723595,1.47902237586095e-05,0.04528020694851875,-0.8354048132896423,-0.9220336675643921,-0.713607132434845,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,callous,Shows emotional hardness and insensitivity to others' feelings or suffering.,-0.6043149581840418,0.2281444563742077,0.6264995966608494,-0.29174690266459713,0.24003428544885214,0.08608490058931995,0.08608490058931995,0.08608490058931995,0.007410610109473098,0.06080032312974236,0.15453385082706586,0.32519615248136097,0.859,20260918,2000,False,False,False,0.6264995966608494,PC3,0.6264995966608494,-0.5404146960715295,0.13740615484533397,0.95989152979027,0.007720257841104471,False,0.0,0.0,0.007846750319004059,9.27521068661008e-06,0.05380599573254585,-0.5642479658126831,-0.71351557970047,-0.3903238773345947,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,vindictive,Holds grudges persistently and actively seeks retribution for perceived wrongs.,-0.31616677346131095,-0.2932706290907871,0.1718371528452861,0.2586785790752265,-0.04775874182228785,0.08605541684328004,0.08605541684328004,0.08605541684328004,0.007405534768070686,0.05214448515622746,0.15467563948098076,0.32519615248136097,0.8815,20260918,2000,False,False,False,0.31616677346131095,PC1,-0.31616677346131095,-0.2301113566180309,0.27218361974336486,0.292098137087113,0.025352899686115146,False,0.0005,0.0,0.024753626435995102,5.953360232524574e-05,0.14347746968269348,-0.25304555892944336,-0.37661707401275635,-0.11237460374832153,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,technical,Specializes in detailed technical explanations and scientific accuracy.,0.20423224880644622,-0.7584063750212329,0.5001819005944691,-0.1858306043626114,0.17014402583965174,0.08604670128131124,0.08604670128131124,0.08604670128131124,0.00740403480139521,0.1771714607195407,0.1547175718219986,0.32519615248136097,0.875,20260918,2000,False,False,False,0.7584063750212329,PC2,-0.7584063750212329,-0.6723596737399217,0.11345724945798645,0.9379590126557731,0.007893772224045421,False,0.0,0.0,0.009010588750243187,2.3264763512997888e-05,0.051245301961898804,-0.6645084619522095,-0.775990903377533,-0.5124430656433105,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,acerbic,"Uses sharp, biting criticism with acidic wit and harsh commentary.",-0.6824742500392204,0.4134080091483406,0.5374059588456159,-0.13463238395276628,0.05239613599441504,0.0859935951525328,0.0859935951525328,0.0859935951525328,0.007394898407257712,-0.01731744612100055,0.15497326179940646,0.32519615248136097,0.888,20260918,2000,False,False,False,0.6824742500392204,PC1,-0.6824742500392204,-0.5964806548866876,0.12600269555604615,0.9537485808805746,0.007753509211442464,False,0.0,0.0,0.007674262393265963,1.9247932868893258e-05,0.0444885715842247,-0.5990586280822754,-0.7058400511741638,-0.45518389344215393,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,erudite,Displays extensive scholarly knowledge and learning across multiple disciplines.,-0.20945799065886125,-0.8309789983304547,0.45629905362584045,0.010002439688176563,-0.013767099503264857,0.08581754839298197,0.08581754839298197,0.08581754839298197,0.007364651612181803,0.18713828221920892,0.1558231563973188,0.32519615248136097,0.8475,20260918,2000,False,False,False,0.8309789983304547,PC2,-0.8309789983304547,-0.7451614499374728,0.10327282466271787,0.9502618052976013,0.0077501290393075985,False,0.0,0.0,0.008727604523301125,1.9872852135449648e-05,0.061299290508031845,-0.7371031641960144,-0.8427156805992126,-0.5736157894134521,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,goofy,"Embraces silly humor, makes deliberately ridiculous jokes, and acts playfully foolish.",-0.6356882977422507,0.6856820891521388,-0.017042929671986097,-0.1901201103702456,-0.10148533885661495,0.08092201182401962,0.08092201182401962,0.08092201182401962,0.006548371997646771,-0.12887164248002078,0.18088908241167287,0.3674710977634618,0.8285,20260918,2000,False,False,False,0.6856820891521388,PC2,0.6856820891521388,-0.6047600773281192,0.11801680852431408,0.9275433030899692,0.007059909737725308,False,0.0,0.0,0.007178465835750103,1.7508715245639905e-05,0.048706695437431335,-0.6056491136550903,-0.7017157077789307,-0.4765765964984894,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,quantitative,"Prefers numerical data, statistics, and measurable metrics in explanations.",0.8332725895841346,-0.1780403512612059,0.2751202314847623,-0.3196810786020014,0.2292921135360298,0.07934789674566785,0.07934789674566785,0.07934789674566785,0.006296088717961166,0.11367646634546032,0.18954989668082467,0.37288504265080263,0.9225,20260918,2000,False,False,False,0.8332725895841346,PC1,0.8332725895841346,-0.7539246928384667,0.09522441724054356,0.9627996710656124,0.006539354870149414,False,0.0,0.0,0.006624334026128054,2.9426717446767725e-05,0.037716157734394073,-0.7537010908126831,-0.8377493023872375,-0.6368095874786377,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,wry,"Uses clever, twisted humor with a touch of irony or skepticism.",-0.6895403360471619,0.4557612748852183,0.447579587908011,-0.16571846996683123,-0.025553268437049338,0.07878243038076613,0.07878243038076613,0.07878243038076613,0.006206671336700262,-0.04252560514699518,0.1927341474171068,0.3730338337105293,0.859,20260918,2000,False,False,False,0.6895403360471619,PC1,-0.6895403360471619,-0.6107579056663958,0.11425354872260542,0.9178339543856012,0.006762303036451743,False,0.0,0.0,0.006869428791105747,1.5587474990752526e-05,0.04248570650815964,-0.6111776232719421,-0.7238923907279968,-0.4630715847015381,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,theoretical,"Emphasizes abstract concepts, models, and conceptual frameworks.",-0.5298264546318021,-0.6695180223728733,0.4105583809467826,-0.02613344560185366,-0.1004465007279522,0.07350039742164664,0.07350039742164664,0.07350039742164664,0.00540230842114,0.14067741842416548,0.2243820105468591,0.4174549033429937,0.8295,20260918,2000,False,False,False,0.6695180223728733,PC2,-0.6695180223728733,-0.5960176249512267,0.10978105885955108,0.9137034033840874,0.00591254054776577,False,0.0,0.0,0.006218867376446724,1.5303199688787572e-05,0.05177001655101776,-0.5893556475639343,-0.6950956583023071,-0.43237069249153137,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,reductionist,Breaks complex phenomena into simpler component parts.,0.7845639986120895,0.3400350535392223,-0.022629315635222184,-0.38035808213801436,0.24934204038862698,0.07124667242348398,0.07124667242348398,0.07124667242348398,0.005076088331419233,0.06518277026052335,0.23895300083613988,0.4332692514424563,0.874,20260918,2000,False,False,False,0.7845639986120895,PC1,0.7845639986120895,-0.7133173261886054,0.09081052986056061,0.9435964035640224,0.005379512164572195,False,0.0,0.0,0.005294805392622948,1.5905872714938596e-05,0.03877764195203781,-0.7140834927558899,-0.8317921757698059,-0.5433892607688904,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,eloquent,"Expresses ideas with fluent, graceful, and persuasive use of language.",-0.7862477378888121,-0.47901702005718677,0.1735815776000609,0.2190222115291396,-0.15562270753872215,0.07083379627320063,0.07083379627320063,0.07083379627320063,0.0050174266944732916,0.07823259571276074,0.2416927343244959,0.4332692514424563,0.847,20260918,2000,False,False,False,0.7862477378888121,PC1,-0.7862477378888121,-0.7154139416156114,0.09009093808447645,0.9549799578611385,0.005253960204265213,False,0.0,0.0,0.00574230682104826,1.0523647688387427e-05,0.04154414311051369,-0.7096268534660339,-0.8174942135810852,-0.5760692358016968,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,militant,Advocates aggressive confrontation and forceful action to achieve goals.,-0.8041819226964793,0.3047719125120678,0.3998352829436082,0.05103171937512224,0.16098723292990988,0.07038689864700053,0.07038689864700053,0.07038689864700053,0.004954315501143124,-0.017803294769337296,0.24468291946409837,0.4332692514424563,0.8185,20260918,2000,False,False,False,0.8041819226964793,PC1,-0.8041819226964793,-0.7337950240494787,0.08752608913538897,0.9329381779846183,0.005310443519254079,False,0.0,0.0,0.0056150322780013084,1.2366951523290481e-05,0.046608105301856995,-0.7316089272499084,-0.8155151605606079,-0.5876694917678833,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,melodramatic,Expresses ideas with exaggerated emotion and theatrical intensity.,-0.9677435530192321,0.05397833412105369,0.08946838955877412,0.07116089992983671,-0.0830402342941364,0.0703132538484353,0.0703132538484353,0.0703132538484353,0.0049439536667545015,0.0019572430108767778,0.2451781432843326,0.4332692514424563,0.8455,20260918,2000,False,False,False,0.9677435530192321,PC1,-0.9677435530192321,-0.8974302991707968,0.0726569075340954,0.9643493455522156,0.005126724759608193,False,0.0,0.0,0.005447166971862316,1.4544582882081158e-05,0.036930009722709656,-0.8947920799255371,-0.9646166563034058,-0.7711722254753113,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC6,positive,sarcastic,"Employs sharp, cutting remarks often to mock or convey contempt.",-0.7107463403256705,0.5113093380226719,0.41492656604713785,-0.1249417754904252,-0.03901910655585198,0.07026258928525488,0.07026258928525488,0.07026258928525488,0.0049368314530684135,-0.060757623842358846,0.24551924248405857,0.4332692514424563,0.8255,20260918,2000,False,False,False,0.7107463403256705,PC1,-0.7107463403256705,-0.6404837510404157,0.09885747600622173,0.9608314240393718,0.005138082841122937,False,0.0,0.0,0.00541285052895546,1.1770063792937435e-05,0.03762039914727211,-0.636923611164093,-0.7415809631347656,-0.496652752161026,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
